review_id,Asin,Brand,Nation,Rating,Content
5828,B001VB4T86,posca,US,4,"ces poscas correspondent bien a mes attentes! je les utilisent simplement pour remplir des forme ou dessiner mais on peut aussi diluer avec de l'eau , ce qui donne une aquarelle assez homogéne ! , la pointe fine est trés bien mais s'utilise sur un papier avec un minimum de grammage , parceque la pointe en plastique dûr gratte un peu la feuille et peu la percer"
5830,B001VB4T86,posca,US,5,"I wouldn't trade my Posca pens for any other brand, they are perfect."
5831,B001VB4T86,posca,US,5,Won't use any other acrylic paint markers. Good quality product.
5833,B001VB4T86,posca,US,5,"Commande parfaite tant sur le produit, l'emballage que le délai de livraison. Produit pouvant être utilisé aussi bien par des enfants que par des adultes, dans les loisirs créatifs que dans les beaux arts."
5835,B001VB4T86,posca,US,5,Tienen un muy bien manejo y mezcla de color
5836,B001VB4T86,posca,US,5,perfect - exactly what I was expecting!!!
5837,B001VB4T86,posca,US,5,I highly recommend these pens for purchase for or by any blossoming artist in your family. They will not disappoint in their use and the results will be glorious for all to see.
5838,B001VB4T86,posca,US,5,Très bien les enfants s en servent et adherent
5839,B001VB4T86,posca,US,5,See above
5841,B001VB4T86,posca,US,5,To paint my door hangers.
5842,B001VB4T86,posca,US,5,The pens were great.  I haven’t found this type of nib on Posca anywhere locally.
5843,B001VB4T86,posca,US,5,"Durability, long lasting, vibrant colors"
5845,B001VB4T86,posca,US,5,They look good
5846,B001VB4T86,posca,US,2,Me ha llegado un paquete con 8 rotuladores y 4 separados.Pedi un paquete de 12 para hacer regalo.Ahora queda un poco sin sentido y sin gracia.
5848,B001VB4T86,posca,US,5,"These pens are great! I use them for fine lines in my paintings, and they can be blended if other paint or water is added to the line.On first use make sure to use them on a surface you don't intend to paint on, as a large blob of paint comes out.Press gently, as otherwise paint may splatter while using- though I haven't experienced this problem much. The marker lids are fairly true to the colour of the paint released."
5849,B001VB4T86,posca,US,5,Great colors and great quality
5851,B001VB4T86,posca,US,5,"Son una maravilla!! Los compré para decorar piedras y cumplen con creces mis expectativas.Los colores son brillantes, intensos y se usan sobre cualquier superficie y muy fácilmente.Estoy encantada."
5853,B001VB4T86,posca,US,5,Awesome pens
5854,B001VB4T86,posca,US,2,"I was looking forward to getting these in the mail and very disappointed because every time I try to use the pens, the ink gushes out in a blob. I thought it might be due to living at high altitude and the change in pressure while being shipped. Every single pen does this, so have ruined a couple projects and if I want to use them I have to let the ink gush out first then dip a paintbrush in it and use it to paint so it doesn't go to waste which is pointless because I bought them to use as pens. So disappointed.  I love the colors. Very bright and pretty. Wish I knew why this happened."
5855,B001VB4T86,posca,US,4,"Tolle stifte, wie beschrieben genau für das, was ich damit machen wollte .Schnelle Lieferung, gute Verpackung . Am besten für glatte Oberflächen. Bei rauen erfordert es ein bisschen Übung"
5856,B001VB4T86,posca,US,5,"My son loved these markers. They are great quality, very bright colors and he has enjoyed them so much. Will be snagging these for birthday presents too. Definately worth the money."
5857,B001VB4T86,posca,US,5,arts-visuels
5859,B001VB4T86,posca,US,5,Très bonne qualité
5860,B001VB4T86,posca,US,5,"I needed these, but also needed these and black in semi gloss. Everything is gloss."
5861,B001VB4T86,posca,US,5,"these are a must have if you are an artist they are the best quality of acrylic paint markers. I highly recommend these! Just to be for warned some come out very fast so press lightly, while others need to be shaken very well be for use. So i would definitively do a test sheet before applying directly to your art."
5862,B001VB4T86,posca,US,5,"Bien, pointes assez fines , pas de matériel pro mais satisfaisant"
5863,B001VB4T86,posca,US,5,These are the absolute best paint pens I have bought.
5864,B001VB4T86,posca,US,5,"come da descrizione, punta fine e precisa. buona qualità nonostatnte avessi qualche dubbio sulle scritte in caratteri cinesi di tutte le etichette. prezzo davvero basso"
5865,B001VB4T86,posca,US,5,Great quality in the paint coming out! Delivery was quick too!
5866,B001VB4T86,posca,US,5,"Just like each time I order these, perfect every time! Will buy again & will recamend to others as well! Great product!"
5867,B001VB4T86,posca,US,3,Acheté pour un cadeau et reçu que 8 feutres dans la boîte et 4 mis en vrac dans l'enveloppe. Très déçu surtout aux vue du prix!!!
5869,B001VB4T86,posca,US,5,Love using these pens. Very pleased with quality.I'll order more.
5870,B001VB4T86,posca,US,5,Son muy buenos son lo mejor para dibujar
5873,B001VB4T86,posca,US,5,"Articolo come da descrizione! Ottimi pennarelli,punta fine e tratto perfetto..inoltre penso che come qualità e quantità sia il prezzo piu basso di tutti!"
5875,B001VB4T86,posca,US,5,Perfect for what I needed.
5876,B001VB4T86,posca,US,5,"This is really a good product that I highly recommend.A good product is worth the wait, but my package arrived a few days after my order was placed, so all in all a super experience."
5877,B001VB4T86,posca,US,5,"I had heard so many raves about this product. I kept asking, is it worth all of the fuss? Yes, smooth writing and great colors. I would order again OR order other sizes."
5879,B001VB4T86,posca,US,5,Super !
5880,B001VB4T86,posca,US,5,Love these pens.  Write and paint nicely.
5882,B001VB4T86,posca,US,5,Work great wife happy with them
5883,B001VB4T86,posca,US,5,書きやすいです　POP作りにと購入しました黒の厚紙にはなかなか色が出なかったですが3度重ね塗りで綺麗に仕上がりました
5885,B001VB4T86,posca,US,4,I wanted more of a jumbo posca marker but i got more of a pen so i am returning it but it wrote pretty well it just felt like more of a pen than a marker
5888,B001VB4T86,posca,US,5,École
5890,B001VB4T86,posca,US,5,Bit pricy but so nice to use.
5891,B001VB4T86,posca,US,5,Work great!
5892,B001VB4T86,posca,US,5,J’adore mes Posca
5893,B001VB4T86,posca,US,5,My niece loved it. She is a great artist and as per her it's very good product.
5894,B001VB4T86,posca,US,5,These are awesome!
5895,B001VB4T86,posca,US,4,Good paint and has great small nibs.
5897,B001VB4T86,posca,US,4,Thank
5899,B001VB4T86,posca,US,5,great product would recommend
5900,B001VB4T86,posca,US,5,"Je les reçu dans les temps. Très pratique à utilisé, je les recommande je ne suis pas déçu ! !"
5901,B001VB4T86,posca,US,5,Pour dessiner sur galets
5902,B001VB4T86,posca,US,5,Awesome pigments
5903,B001VB4T86,posca,US,5,two words: love these 😋
5904,B001VB4T86,posca,US,5,Alway ordered Posca and never let me disappointed.....
5906,B001VB4T86,posca,US,5,"Arrived on time, well packaged.  My grand daughter loves them."
5907,B001VB4T86,posca,US,5,These poscas are great it's just some people don't know how to get paint out you shake the marker and push it down on a peice of paper they come with white tips the paint is inside the marker
5908,B001VB4T86,posca,US,5,My son waited months to buy these and absolutely loves them
5909,B001VB4T86,posca,US,5,Value
5911,B001VB4T86,posca,US,5,I am a mixed media artist. These markers have become a game changer for me. I use them with alcohol markers and colored pencils. The possibilities are unbelievable in what you can achieve with them. They are opaque and cover so well. If you have never tried them. Just buy one.  I promise you will want them all!
5912,B001VB4T86,posca,US,1,"Attention!  not suitable for gift, comes without box"
5913,B001VB4T86,posca,US,5,GREAT
5914,B001VB4T86,posca,US,5,"Love these paint pens! They have really inhanced my paintings. Great colors! Drys quickly. I will purchase more of these. My only warning to users would be that you need a smooth surfaces to work on. An uneven,rigid surface can cause the point to jump and cause a bit of splatter."
5917,B001VB4T86,posca,US,1,ギフトラッピングの画面で袋の画像が目立っていたので袋の物が来ると思っていたが、画像のようなあまりにもセンスのかけらもない香典返しのような箱で来た。中に清めの塩でも入ってるのかと思ったぐらいダサい。特に希望も聞かずに314円もぼったくられ非常に残念。2度とラッピングはしない。ラッピングの際は袋か箱かを必ず設定できるようにしてほしい。
5919,B001VB4T86,posca,US,5,Posca pens are the bomb buy them you won’t be sorry !!
5922,B001VB4T86,posca,US,5,Can use these on anything and they turn out beautifully!
5923,B001VB4T86,posca,US,5,"These fine tip acrylic UNI-POSCA PENS are perfect additions to your art supplies! I use them for VERY fine lines in my paintings and to sign my paintings as well.  Just remember, when you shake them to mix the paint up be sure to have the cap on tight!I do not have the larger size, yet, but if it they are half as good as the fine tips, I am going to love them too!"
5924,B001VB4T86,posca,US,5,Best paint pens. Love them!
5925,B001VB4T86,posca,US,5,I got my order super fast and it was all in tact.
5926,B001VB4T86,posca,US,5,Thank you
5927,B001VB4T86,posca,US,5,These work well
5928,B001VB4T86,posca,US,5,"Ce sont des vrais, même si le prix peut faire douter!!! Je suis ravie, marchent très bien sur des cailloux, du bois peint..."
5929,B001VB4T86,posca,US,3,"These were okay, very hard to open but pretty nice colors. Afraid to use them too much because I have no idea how to refill once they are finished."
5931,B001VB4T86,posca,US,5,"La peinture à du mal à venir au début, mais ensuite, on peut faire des traits fins ou colorier sans problème. Je les ai utiliser sur du bois peint, et c'est parfait ! Ca sèche vite, c'est très pratique !"
5932,B001VB4T86,posca,US,5,works perfectly and delivery was fast 👍
5933,B001VB4T86,posca,US,4,Perfect product but took forever to arrive...
5934,B001VB4T86,posca,US,5,Great as usual!
5935,B001VB4T86,posca,US,5,They work great!
5936,B001VB4T86,posca,US,5,Fantastic product and at a reasonable price
5937,B001VB4T86,posca,US,5,"Uh, so I bought these a while ago for Xmas. Will say they are a bit pricy for what they are worth. They have a lot of ink in them but my only issue really is that sometimes your tryna use it and nothing comes out. You press the tip a few times like you are supposed to, but still, nothing comes out. So you have to spam press it and then a bunch of paint comes out :'( it's really annoying because its wasting a lot of the expensive paint but there is no other choice if you want the paint to come out. This doesnt happen very often but may occur so just keep it mind : ) otherwise great product"
5938,B001VB4T86,posca,US,5,Colores brillantes
5941,B001VB4T86,posca,US,5,"It might be a bit dramatic to say these pens changed my life but - wow!  They write on every surface I've tried so far, don't overly skp and are really an amazing pen for mixed-media art.  A must-have for any mixed-media artist's studio!"
